ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,scenario1,item001,item002,item003,item004,item005,item006,item007,item008,item013,item014,item015,item016,item017,item018,item019,item020,item021,item022,item023,item024,force1,time1_1,time1_2,time1_3,time1_4,scenario2,item025,item026,item027,item028,item029,item030,item031,item032,item037,item038,item039,item040,item041,item042,item043,item044,item045,item046,item047,item048,force2,time2_1,time2_2,time2_3,time2_4,scenario3,item049,item050,item051,item052,item053,item054,item055,item056,item061,item062,item063,item064,item065,item066,item067,item068,item069,item070,item071,item072,force3,time3_1,time3_2,time3_3,time3_4,scenario4,item073,item074,item075,item076,item077,item078,item079,item080,item085,item086,item087,item088,item089,item090,item091,item092,item093,item094,item095,item096,force4,time4_1,time4_2,time4_3,time4_4,scenario5,item097,item098,item099,item100,item101,item102,item103,item104,item109,item110,item111,item112,item113,item114,item115,item116,item117,item118,item119,item120,force5,time5_1,time5_2,time5_3,time5_4,scenario6,item121,item122,item123,item124,item125,item126,item127,item128,item133,item134,item135,item136,item137,item138,item139,item140,item141,item142,item143,item144,force6,time6_1,time6_2,time6_3,time6_4,demo,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_11,DO-BL-Scenario1,DO-BL-Scenario2,DO-BL-Scenario3,DO-BL-Scenario4,DO-BL-Scenario5,DO-BL-Scenario6,LocationLatitude,LocationLongitude,LocationAccuracy
R_yXc11q2HAZ4xlZv,Default Response Set,Anonymous,,,100.3.201.116,0,7/23/2016 14:49,7/23/2016 14:57,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,4,38.095,38.095,39.433,1,1,,,,,,,,1,,,,,,,,,,,,,2,118.379,118.379,121.34,1,1,,,,,,,,,,,,,,,,,1,,,,2,66.718,66.718,68.124,1,1,,,,,1,,,,,,,,,,,,,,,,2,24.576,24.576,26.061,1,1,,,,,,,,,,,,,,,,,,,,1,4,42.534,42.534,43.682,1,1,,,,,,,,,,,,,,1,,,,,,,2,96.944,96.944,101.125,1,,49,2,5,,2,7,Scenario 4|Scenario 1|Scenario 2|Scenario 6|Scenario 3|Scenario 5,scenario1|item005|force1|time1,scenario2|item032|force2|time2,scenario3|item069|force3|time3,scenario4|item077|force4|time4,scenario5|item120|force5|time5,scenario6|item138|force6|time6,27.90029907,-82.30239868,-1
R_2ByxoV198jLsHXS,Default Response Set,Anonymous,,,70.193.2.99,0,7/23/2016 14:53,7/23/2016 14:57,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,4,26.498,26.498,27.238,1,1,,,,,,,,,,,,1,,,,,,,,,4,23.14,23.14,23.986,1,1,,,,,,,,,,,,,,1,,,,,,,4,28.755,29.657,31.044,2,1,,,,,,,,,,,,,,,,,,,1,,4,25.152,25.152,25.933,1,1,,,1,,,,,,,,,,,,,,,,,,4,25.197,25.197,25.92,1,1,,,,,,,,,,,1,,,,,,,,,,4,44.642,44.642,47.29,1,,40,2,5,,6,7,Scenario 6|Scenario 4|Scenario 5|Scenario 2|Scenario 3|Scenario 1,scenario1|item021|force1|time1,scenario2|item040|force2|time2,scenario3|item066|force3|time3,scenario4|item095|force4|time4,scenario5|item099|force5|time5,scenario6|item135|force6|time6,34.96879578,-80.45539856,-1
R_1qfFH4LiuAC0ob2,Default Response Set,Anonymous,,,45.37.226.200,0,7/23/2016 14:53,7/23/2016 14:57,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,25.797,28.507,29.913,2,1,,,,,,,,,,,,,1,,,,,,,,1,28.568,28.568,30.53,1,1,,,,,,,,,,,,,,,,,,1,,,1,39.787,39.787,41.518,1,1,,,,,,,,,,,,,,,,,1,,,,1,19.037,20.944,22.883,2,1,,1,,,,,,,,,,,,,,,,,,,5,36.885,36.885,38.798,1,1,,,,,,,,,,,,,,,,,1,,,,3,51.26,51.26,53.086,1,,33,2,5,,6,8,Scenario 2|Scenario 1|Scenario 4|Scenario 6|Scenario 5|Scenario 3,scenario1|item001|force1|time1,scenario2|item041|force2|time2,scenario3|item070|force3|time3,scenario4|item093|force4|time4,scenario5|item098|force5|time5,scenario6|item141|force6|time6,35.64610291,-78.57910156,-1
R_12FsqNIw9zPlb8X,Default Response Set,Anonymous,,,68.84.194.38,0,7/23/2016 14:54,7/23/2016 14:57,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,3,21.353,23.537,24.197,3,1,,,,,,,,,1,,,,,,,,,,,,5,17.39,17.39,18.052,1,1,,,,,1,,,,,,,,,,,,,,,,1,18.152,19.463,20.346,4,1,,,,,,,1,,,,,,,,,,,,,,2,17.05,17.05,17.835,1,1,,,,,,,,,,,,,,,1,,,,,,4,25.454,26.516,27.241,2,1,,,,,,,,,,,,,,,,,,,1,,2,34.694,34.694,35.747,1,,34,1,5,,5,7,Scenario 6|Scenario 5|Scenario 4|Scenario 3|Scenario 2|Scenario 1,scenario1|item003|force1|time1,scenario2|item037|force2|time2,scenario3|item053|force3|time3,scenario4|item079|force4|time4,scenario5|item115|force5|time5,scenario6|item143|force6|time6,32.09269714,-111.0893021,-1
R_2zBzhSWW05D5ZNI,Default Response Set,Anonymous,,,32.215.211.55,0,7/23/2016 14:51,7/23/2016 14:57,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,2,50.429,50.429,51.565,1,1,,,,,,,,,,,,,,,1,,,,,,2,48.031,48.031,49.273,1,1,,,,,1,,,,,,,,,,,,,,,,2,30.937,30.937,32.241,1,1,,,,,1,,,,,,,,,,,,,,,,2,42.969,42.969,45.508,1,1,1,,,,,,,,,,,,,,,,,,,,2,59.878,59.878,61.37,1,1,,,,,,,,,,,,,,,1,,,,,,2,56.439,56.439,57.895,1,,65,2,5,,5,4,Scenario 5|Scenario 6|Scenario 2|Scenario 3|Scenario 1|Scenario 4,scenario1|item020|force1|time1,scenario2|item043|force2|time2,scenario3|item053|force3|time3,scenario4|item077|force4|time4,scenario5|item097|force5|time5,scenario6|item139|force6|time6,41.83940125,-73.12550354,-1
R_3ndfvMkha8tWkLt,Default Response Set,Anonymous,,,72.223.121.203,0,7/23/2016 14:49,7/23/2016 14:58,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,4,102.434,103.01,103.777,2,1,,,,1,,,,,,,,,,,,,,,,,5,14.544,14.544,15.373,1,1,,,,,,,,,,,,,,,,,,,,1,3,12.285,12.661,13.446,2,1,,,,,,1,,,,,,,,,,,,,,,2,16.39,16.998,17.998,2,1,,,,,,,,,,1,,,,,,,,,,,4,12.901,13.469,13.764,2,1,,,,,,,,,,1,,,,,,,,,,,3,331.192,346.87,347.47,5,,22,2,1,,3,8,Scenario 5|Scenario 2|Scenario 1|Scenario 3|Scenario 6|Scenario 4,scenario1|item016|force1|time1,scenario2|item028|force2|time2,scenario3|item072|force3|time3,scenario4|item078|force4|time4,scenario5|item110|force5|time5,scenario6|item134|force6|time6,33.53349304,-112.2637024,-1
R_3oT2x2fRxLPkmYs,Default Response Set,Anonymous,,,162.251.190.226,0,7/23/2016 14:53,7/23/2016 14:58,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,2,31.211,31.211,32.709,1,1,,,,,,,,,1,,,,,,,,,,,,2,34.654,34.654,36.409,1,1,,,,,,,,,1,,,,,,,,,,,,2,30.72,30.72,32.84,1,1,,,,,,,,,,,1,,,,,,,,,,2,25.165,25.854,27.013,2,1,,,,,,,,,,,,,,,1,,,,,,2,33.227,36.457,37.788,2,1,,,,1,,,,,,,,,,,,,,,,,2,39.849,45.935,47.816,2,,52,2,5,,5,5,Scenario 6|Scenario 1|Scenario 2|Scenario 3|Scenario 4|Scenario 5,scenario1|item005|force1|time1,scenario2|item037|force2|time2,scenario3|item061|force3|time3,scenario4|item087|force4|time4,scenario5|item115|force5|time5,scenario6|item124|force6|time6,35.54220581,-120.7505035,-1
R_UuvzR6mCrbqbi5H,Default Response Set,Anonymous,,,108.29.81.124,0,7/23/2016 14:55,7/23/2016 14:58,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,2,22.476,23.14,24.056,2,1,,,,,,,,,,,,,,,1,,,,,,2,14.495,14.495,15.93,1,1,1,,,,,,,,,,,,,,,,,,,,2,26.02,26.447,27.601,2,1,,,,,,,,,,,,,,,,,,,,1,4,26.033,26.033,26.86,1,1,,,,1,,,,,,,,,,,,,,,,,4,26.26,26.26,27.717,1,1,,,,,,,,,,,,,,,,,,,,1,4,27.627,27.627,29.77,1,,32,1,3,,5,6,Scenario 3|Scenario 5|Scenario 6|Scenario 4|Scenario 1|Scenario 2,scenario1|item007|force1|time1,scenario2|item043|force2|time2,scenario3|item049|force3|time3,scenario4|item096|force4|time4,scenario5|item100|force5|time5,scenario6|item144|force6|time6,40.60240173,-73.76370239,-1
R_1pEFujyBmWzekCu,Default Response Set,Anonymous,,,98.179.190.34,0,7/23/2016 14:51,7/23/2016 14:58,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,2,32.049,32.049,34.641,1,1,,,,,,,,,,,,,,,,,1,,,,1,20.877,20.877,22.318,1,1,,,,1,,,,,,,,,,,,,,,,,2,23.324,23.324,24.573,1,1,,1,,,,,,,,,,,,,,,,,,,1,37.992,37.992,39.057,1,1,,,,,,,,,,,,,,,,,,,,1,1,84.466,84.466,89.878,1,1,,,,,,1,,,,,,,,,,,,,,,1,35.626,36.248,37.427,2,,22,2,2,,5,6,Scenario 5|Scenario 1|Scenario 6|Scenario 3|Scenario 4|Scenario 2,scenario1|item006|force1|time1,scenario2|item045|force2|time2,scenario3|item052|force3|time3,scenario4|item074|force4|time4,scenario5|item120|force5|time5,scenario6|item126|force6|time6,41.48510742,-71.30750275,-1
R_cMejaqVW74B7z1L,Default Response Set,Anonymous,,,99.42.161.29,0,7/23/2016 14:54,7/23/2016 14:58,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,4,33.615,33.615,35.867,1,1,,1,,,,,,,,,,,,,,,,,,,4,23.91,23.91,25.288,1,1,,,,,,,,,,,,,,,1,,,,,,1,20.851,30.763,31.66,3,1,1,,,,,,,,,,,,,,,,,,,,2,24.473,24.473,25.461,1,1,,,,,,,1,,,,,,,,,,,,,,2,33.493,38.198,38.639,5,1,,,,,1,,,,,,,,,,,,,,,,2,23.161,24.331,25.333,2,,26,2,5,,6,7,Scenario 3|Scenario 1|Scenario 4|Scenario 5|Scenario 6|Scenario 2,scenario1|item017|force1|time1,scenario2|item026|force2|time2,scenario3|item067|force3|time3,scenario4|item073|force4|time4,scenario5|item103|force5|time5,scenario6|item125|force6|time6,26.14889526,-80.1257019,-1
R_2YJHK0t9rmzkH4I,Default Response Set,Anonymous,,,99.121.204.166,0,7/23/2016 14:54,7/23/2016 14:58,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,5,30.694,30.694,31.473,1,1,,,,1,,,,,,,,,,,,,,,,,2,30.128,30.128,32.014,1,1,,,,,,1,,,,,,,,,,,,,,,2,35.63,35.63,36.526,1,1,,,,,,,,1,,,,,,,,,,,,,2,21.831,21.831,22.762,1,1,,,1,,,,,,,,,,,,,,,,,,5,21.522,21.522,23.136,1,1,,,,,,,,1,,,,,,,,,,,,,2,25.395,25.395,26.669,1,,67,2,5,,2,8,Scenario 2|Scenario 6|Scenario 4|Scenario 1|Scenario 5|Scenario 3,scenario1|item024|force1|time1,scenario2|item028|force2|time2,scenario3|item054|force3|time3,scenario4|item080|force4|time4,scenario5|item099|force5|time5,scenario6|item128|force6|time6,38.66810608,-121.3735962,-1
R_27fFHsnz3v9cEq9,Default Response Set,Anonymous,,,76.189.34.15,0,7/23/2016 14:47,7/23/2016 14:58,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,5,24.689,24.689,25.813,1,1,,,,,,,,,,,,,,,,,,1,,,5,31.49,31.49,32.589,1,1,,,,1,,,,,,,,,,,,,,,,,3,307.632,312.321,313.924,4,1,,,,,,,,,1,,,,,,,,,,,,4,53.002,54.251,55.422,3,1,,,,,,,1,,,,,,,,,,,,,,1,39.28,39.28,40.548,1,1,,,,,,,,,,,,,,,,1,,,,,3,25.172,26.571,28.006,4,,28,2,5,,3,8,Scenario 3|Scenario 5|Scenario 1|Scenario 4|Scenario 2|Scenario 6,scenario1|item013|force1|time1,scenario2|item046|force2|time2,scenario3|item052|force3|time3,scenario4|item085|force4|time4,scenario5|item103|force5|time5,scenario6|item140|force6|time6,41.03990173,-81.48020172,-1
R_BR5Hrq8sQswTQ2Z,Default Response Set,Anonymous,,,162.216.46.122,0,7/23/2016 14:50,7/23/2016 14:58,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,4,42.624,42.624,43.375,1,1,,,,,,,,,,,,,1,,,,,,,,4,220.59,220.59,221.224,1,1,,,,,,,,,,,,,1,,,,,,,,5,42.182,42.182,42.997,1,1,,,,,,,,,1,,,,,,,,,,,,4,44.463,44.463,45.197,1,1,,,,,,,,,,,,,,,,1,,,,,4,54.163,54.163,55.016,1,1,,,,,,,,,,,,,,1,,,,,,,2,52.282,52.282,53.938,1,,27,1,2,,5,5,Scenario 2|Scenario 1|Scenario 3|Scenario 5|Scenario 4|Scenario 6,scenario1|item015|force1|time1,scenario2|item041|force2|time2,scenario3|item065|force3|time3,scenario4|item085|force4|time4,scenario5|item116|force5|time5,scenario6|item138|force6|time6,33.03619385,-96.67120361,-1
R_3PgW1zlu6YQxM01,Default Response Set,Anonymous,,,208.107.95.13,0,7/23/2016 14:52,7/23/2016 14:59,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,5,68.873,69.87,71.55,2,1,,,1,,,,,,,,,,,,,,,,,,2,36.024,40.295,46.375,5,1,,,,,,,,1,,,,,,,,,,,,,2,23.079,33.016,35.419,3,1,1,,,,,,,,,,,,,,,,,,,,4,34.71,36.621,38.03,3,1,,,,,,1,,,,,,,,,,,,,,,4,63.609,64.656,81.004,2,1,,,,,,,,,,,,,,,,,,1,,,2,20.055,25.008,26.143,5,,30,2,5,,5,8,Scenario 2|Scenario 1|Scenario 6|Scenario 5|Scenario 4|Scenario 3,scenario1|item016|force1|time1,scenario2|item027|force2|time2,scenario3|item056|force3|time3,scenario4|item073|force4|time4,scenario5|item102|force5|time5,scenario6|item142|force6|time6,43.47109985,-96.59700012,-1
R_YWx9699A92PMIAV,Default Response Set,Anonymous,,,73.51.93.29,0,7/23/2016 14:55,7/23/2016 14:59,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,2,27.138,27.138,28.197,1,1,,,,,,,,,,,,,1,,,,,,,,2,24.562,24.562,25.5,1,1,,,,,,,,,,,,,1,,,,,,,,2,35.982,36.942,39.185,3,1,,,,,,,,,,1,,,,,,,,,,,2,29.611,29.611,30.655,1,1,,,,,,,,,,,,,,,,,,1,,,4,24.424,24.424,25.202,1,1,,,,,,,,,,,1,,,,,,,,,,4,36.659,36.659,37.374,1,,33,1,5,,5,5,Scenario 4|Scenario 6|Scenario 3|Scenario 1|Scenario 2|Scenario 5,scenario1|item008|force1|time1,scenario2|item041|force2|time2,scenario3|item065|force3|time3,scenario4|item086|force4|time4,scenario5|item118|force5|time5,scenario6|item135|force6|time6,40.46609497,-88.90339661,-1
R_3L5T0YAuCAZ6qUu,Default Response Set,Anonymous,,,97.78.192.143,0,7/23/2016 14:56,7/23/2016 14:59,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,5,17.097,17.097,17.834,1,1,,,,,,,1,,,,,,,,,,,,,,1,16.988,16.988,18.171,1,1,,,,,,1,,,,,,,,,,,,,,,3,14.677,29.998,31.573,7,1,,,,,,,,,,,,,1,,,,,,,,4,20.7,20.7,22.864,1,1,,,,,,1,,,,,,,,,,,,,,,1,18.047,18.902,20.908,2,1,,,,,,,,,,,,,,,,1,,,,,1,13.417,13.417,14.642,1,,25,1,5,,5,7,Scenario 5|Scenario 1|Scenario 4|Scenario 2|Scenario 6|Scenario 3,scenario1|item014|force1|time1,scenario2|item031|force2|time2,scenario3|item054|force3|time3,scenario4|item089|force4|time4,scenario5|item102|force5|time5,scenario6|item140|force6|time6,39.78509521,-86.16649628,-1
R_3fVilVok0xhzWkD,Default Response Set,Anonymous,,,97.126.177.98,0,7/23/2016 14:55,7/23/2016 14:59,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,1,20.253,20.253,21.82,1,1,,,,,,1,,,,,,,,,,,,,,,1,37.922,37.979,42.997,2,1,,,,,,,,,,,,,1,,,,,,,,1,18.281,18.985,19.732,2,1,,,,,,,,,,,,1,,,,,,,,,1,12.719,26.261,27.203,5,1,,,,,,,,,,,,,,,,1,,,,,1,26.883,26.883,30.197,1,1,1,,,,,,,,,,,,,,,,,,,,1,24.641,24.641,26.085,1,,33,1,5,,6,6,Scenario 2|Scenario 4|Scenario 1|Scenario 6|Scenario 5|Scenario 3,scenario1|item005|force1|time1,scenario2|item030|force2|time2,scenario3|item065|force3|time3,scenario4|item088|force4|time4,scenario5|item116|force5|time5,scenario6|item121|force6|time6,40.65759277,-111.8840027,-1
R_2zTPFKvVkUzvKhV,Default Response Set,Anonymous,,,99.95.254.23,0,7/23/2016 14:49,7/23/2016 14:59,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,5,18.109,66.422,67.507,4,1,,,,,,,1,,,,,,,,,,,,,,2,3.041,20.809,22.38,5,1,,,,,,1,,,,,,,,,,,,,,,4,10.662,44.584,45.714,11,1,,,,1,,,,,,,,,,,,,,,,,2,8.259,22.46,23.865,3,1,,,,,,,,,,,,,,,,,1,,,,2,163.282,288.578,290.42,10,1,1,,,,,,,,,,,,,,,,,,,,1,18.408,25.88,27.486,4,,44,2,5,,3,7,Scenario 3|Scenario 2|Scenario 4|Scenario 5|Scenario 1|Scenario 6,scenario1|item022|force1|time1,scenario2|item031|force2|time2,scenario3|item054|force3|time3,scenario4|item076|force4|time4,scenario5|item117|force5|time5,scenario6|item121|force6|time6,36.1815033,-119.3623047,-1
R_3kMbjnp94IuplQC,Default Response Set,Anonymous,,,71.55.223.243,0,7/23/2016 14:54,7/23/2016 14:59,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,5,37.422,37.422,38.603,1,1,,,,,,,,,,1,,,,,,,,,,,1,40.615,40.615,43.444,1,1,,,,,,,,,1,,,,,,,,,,,,5,33.534,33.534,36.354,1,1,,,,,,,,,,1,,,,,,,,,,,5,26.027,26.74,30.873,2,1,,,,,,,,,,,,,,1,,,,,,,3,54.745,54.745,56.238,1,1,,,,,,,,,,,,,,,,1,,,,,1,33.714,38.626,40.28,4,,50,1,5,,5,5,Scenario 2|Scenario 3|Scenario 6|Scenario 1|Scenario 5|Scenario 4,scenario1|item015|force1|time1,scenario2|item038|force2|time2,scenario3|item061|force3|time3,scenario4|item086|force4|time4,scenario5|item114|force5|time5,scenario6|item140|force6|time6,29.00709534,-82.05130005,-1
R_QnsHomDlv4Rtc41,Default Response Set,Anonymous,,,67.242.181.193,0,7/23/2016 14:50,7/23/2016 14:59,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,4,22.433,23.761,78.778,2,1,,,,,,,,,,,,,,,,,,,,1,1,40.008,40.588,41.927,2,1,,,,,,,,,,,,,,,1,,,,,,1,16.757,17.694,21.705,2,1,,,,,,,,,,,1,,,,,,,,,,1,64.787,64.787,66.261,1,1,,,,,,,,,,,,,,,,,,,,1,1,270.206,270.869,271.794,2,1,,,,,,,1,,,,,,,,,,,,,,1,6.936,7.705,9.931,2,,25,2,1,,4,4,Scenario 5|Scenario 2|Scenario 4|Scenario 6|Scenario 3|Scenario 1,scenario1|item016|force1|time1,scenario2|item048|force2|time2,scenario3|item067|force3|time3,scenario4|item087|force4|time4,scenario5|item120|force5|time5,scenario6|item127|force6|time6,43.17900085,-77.55500031,-1
R_1rdLVKjzWNvh1Kd,Default Response Set,Anonymous,,,70.118.246.32,0,7/23/2016 14:53,7/23/2016 14:59,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,3,46.291,48.418,49.244,4,1,,,,,,,,,,,,,,,,,,,,1,4,121.894,121.894,123.288,1,1,,,,,,,,,,,,,,,,,,,1,,4,28.836,28.836,29.596,1,1,,,,,,,,,,,,,,,,,,,,1,2,41.491,42.359,43.238,2,1,1,,,,,,,,,,,,,,,,,,,,2,22.906,23.872,24.784,2,1,,,,,,1,,,,,,,,,,,,,,,2,108.062,108.062,110.801,1,,43,1,1,,5,8,Scenario 1|Scenario 2|Scenario 3|Scenario 6|Scenario 5|Scenario 4,scenario1|item020|force1|time1,scenario2|item048|force2|time2,scenario3|item071|force3|time3,scenario4|item096|force4|time4,scenario5|item097|force5|time5,scenario6|item126|force6|time6,39.03370667,-94.54100037,-1
R_1KfoWjOliNVtpRC,Default Response Set,Anonymous,,,73.95.2.5,0,7/23/2016 14:51,7/23/2016 14:59,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,2,18.707,30.13,31.546,6,1,,,,,,,,1,,,,,,,,,,,,,2,3.945,117.238,119.579,35,1,,,,,,,,,,,,,,,,,,,1,,2,61.499,80.017,81.333,7,1,,,,1,,,,,,,,,,,,,,,,,4,26.497,28.892,31.345,2,1,,,,,,,,,,,,,,,,,,,1,,4,47.256,55.83,61.436,5,1,,,,,,,,,,,,1,,,,,,,,,3,28.52,53.175,54.701,19,,53,2,5,,5,7,Scenario 2|Scenario 1|Scenario 3|Scenario 5|Scenario 4|Scenario 6,scenario1|item014|force1|time1,scenario2|item032|force2|time2,scenario3|item071|force3|time3,scenario4|item076|force4|time4,scenario5|item119|force5|time5,scenario6|item136|force6|time6,40.52400208,-105.1396027,-1
R_eQJv6mRC7kqQpUt,Default Response Set,Anonymous,,,98.195.210.154,0,7/23/2016 14:55,7/23/2016 15:00,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,5,23.03,41.976,43.075,3,1,,,,,,,,,,,,,,,,,1,,,,1,26.455,27.843,29.485,2,1,,,,,,,,,,,,,,,,,,,,1,2,21.709,25.113,25.813,4,1,,,,,,,,1,,,,,,,,,,,,,2,16.166,17.27,18.393,2,1,,,,,,,,,,,,,,,,,,,,1,5,46.549,49.701,51.084,3,1,,,,,,,,,,,,1,,,,,,,,,1,19.996,23.062,24.398,3,,38,1,1,,5,8,Scenario 1|Scenario 3|Scenario 2|Scenario 6|Scenario 5|Scenario 4,scenario1|item020|force1|time1,scenario2|item045|force2|time2,scenario3|item072|force3|time3,scenario4|item080|force4|time4,scenario5|item120|force5|time5,scenario6|item136|force6|time6,29.54469299,-95.33699799,-1
R_1i5546QlC5nu0CT,Default Response Set,Anonymous,,,71.176.117.160,0,7/23/2016 14:57,7/23/2016 15:00,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,5,16.411,16.411,17.904,1,1,,,,,,,,1,,,,,,,,,,,,,4,16.66,16.66,17.175,1,1,,,,,1,,,,,,,,,,,,,,,,2,17.621,18.642,19.128,2,1,,,1,,,,,,,,,,,,,,,,,,1,17.271,17.271,19.26,1,1,,,,,,,,,,,,1,,,,,,,,,4,22.768,22.768,24.097,1,1,,,,,,,,,,,,,,,,,,,1,,2,23.256,23.256,24.517,1,,37,1,5,,3,6,Scenario 6|Scenario 5|Scenario 4|Scenario 1|Scenario 2|Scenario 3,scenario1|item016|force1|time1,scenario2|item032|force2|time2,scenario3|item053|force3|time3,scenario4|item075|force4|time4,scenario5|item112|force5|time5,scenario6|item143|force6|time6,43.12399292,-76.13259888,-1
R_3Q1RWeyRStiRYDn,Default Response Set,Anonymous,,,71.14.59.48,0,7/23/2016 14:55,7/23/2016 15:00,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,3,27.919,27.967,30.108,2,1,,,,,,,,,,,,,,,,1,,,,,4,25.456,25.507,29.879,2,1,,1,,,,,,,,,,,,,,,,,,,5,29.581,29.581,31.067,1,1,,,,,,,,,,,,,,,1,,,,,,2,25.032,25.032,27.983,1,1,,,,,1,,,,,,,,,,,,,,,,5,28.002,32.572,32.585,3,1,,,,,,1,,,,,,,,,,,,,,,2,26.82,26.82,27.944,1,,43,2,1,,2,6,Scenario 2|Scenario 4|Scenario 5|Scenario 3|Scenario 6|Scenario 1,scenario1|item020|force1|time1,scenario2|item044|force2|time2,scenario3|item050|force3|time3,scenario4|item091|force4|time4,scenario5|item101|force5|time5,scenario6|item126|force6|time6,33.18409729,-86.25150299,-1
R_ellkNqrzgB8DJ61,Default Response Set,Anonymous,,,76.188.35.106,0,7/23/2016 14:53,7/23/2016 15:00,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,64.111,64.111,65.754,1,1,,,,,,,,,,,,,,1,,,,,,,4,40.253,40.253,41.483,1,1,,,,,,,,,,,,,,,,1,,,,,4,77.902,77.902,79.085,1,1,,,,,,,1,,,,,,,,,,,,,,3,18.913,18.913,20.341,1,1,,,,,,,,,,1,,,,,,,,,,,4,30.569,30.569,32.56,1,1,,1,,,,,,,,,,,,,,,,,,,2,68.649,68.649,69.979,1,,35,2,5,,2,8,Scenario 5|Scenario 6|Scenario 2|Scenario 4|Scenario 3|Scenario 1,scenario1|item001|force1|time1,scenario2|item042|force2|time2,scenario3|item068|force3|time3,scenario4|item079|force4|time4,scenario5|item110|force5|time5,scenario6|item122|force6|time6,41.10549927,-81.49749756,-1
R_3mePPndqFglP7tV,Default Response Set,Anonymous,,,65.79.144.190,0,7/23/2016 14:55,7/23/2016 15:00,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,3,40.922,40.922,42.257,1,1,,1,,,,,,,,,,,,,,,,,,,1,51.746,51.746,53.508,1,1,,,,,,,1,,,,,,,,,,,,,,2,31.982,32.919,34.318,2,1,,,,,,,,1,,,,,,,,,,,,,2,24.728,24.728,26.175,1,1,,,,,,,,1,,,,,,,,,,,,,1,43.232,43.232,49.217,1,1,,,,,,,,,,1,,,,,,,,,,,2,37.701,37.701,42.895,1,,67,1,5,,4,8,Scenario 4|Scenario 6|Scenario 5|Scenario 3|Scenario 2|Scenario 1,scenario1|item003|force1|time1,scenario2|item026|force2|time2,scenario3|item055|force3|time3,scenario4|item080|force4|time4,scenario5|item104|force5|time5,scenario6|item134|force6|time6,41.95599365,-87.66069794,-1
R_77l59yuERuEA2Hz,Default Response Set,Anonymous,,,50.111.193.154,0,7/23/2016 14:57,7/23/2016 15:00,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,3,34.42,35.972,37.232,2,1,,,,,,,,,,,,,1,,,,,,,,2,40.494,40.494,42.04,1,1,,,,,,,,1,,,,,,,,,,,,,2,19.255,19.255,20.459,1,1,,,,,,,,,,,,,1,,,,,,,,4,21.486,22.446,23.124,2,1,,,,,,,,,,,,,,1,,,,,,,2,40.791,40.791,41.955,1,1,,,,,,,,,1,,,,,,,,,,,,2,24.994,24.994,26.27,1,,49,1,5,,2,9,Scenario 2|Scenario 1|Scenario 4|Scenario 5|Scenario 6|Scenario 3,scenario1|item005|force1|time1,scenario2|item041|force2|time2,scenario3|item056|force3|time3,scenario4|item089|force4|time4,scenario5|item114|force5|time5,scenario6|item133|force6|time6,35.18330383,-83.43070221,-1
R_9ZzaPiyOkwVBXkB,Default Response Set,Anonymous,,,72.193.136.23,0,7/23/2016 14:56,7/23/2016 15:00,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,2,35.318,35.318,36.258,1,1,,,1,,,,,,,,,,,,,,,,,,3,57.102,57.102,58.156,1,1,,,,,,,,,,1,,,,,,,,,,,4,20.208,21.049,21.649,2,1,,,,,,,,,,,1,,,,,,,,,,4,20.109,20.949,21.469,2,1,,,,,,,,,,,,,,,1,,,,,,3,26.995,26.995,27.902,1,1,,,,,,,,,,,,,,,,,,1,,,3,21.011,21.832,25.273,2,,27,2,5,,4,9,Scenario 2|Scenario 1|Scenario 3|Scenario 4|Scenario 6|Scenario 5,scenario1|item013|force1|time1,scenario2|item027|force2|time2,scenario3|item062|force3|time3,scenario4|item087|force4|time4,scenario5|item115|force5|time5,scenario6|item142|force6|time6,36.14430237,-115.2794037,-1
