ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,scenario1,item001,item002,item003,item004,item005,item006,item007,item008,item013,item014,item015,item016,item017,item018,item019,item020,item021,item022,item023,item024,time1_1,time1_2,time1_3,time1_4,scenario2,item025,item026,item027,item028,item029,item030,item031,item032,item037,item038,item039,item040,item041,item042,item043,item044,item045,item046,item047,item048,time2_1,time2_2,time2_3,time2_4,scenario3,item049,item050,item051,item052,item053,item054,item055,item056,item061,item062,item063,item064,item065,item066,item067,item068,item069,item070,item071,item072,time3_1,time3_2,time3_3,time3_4,scenario4,item073,item074,item075,item076,item077,item078,item079,item080,item085,item086,item087,item088,item089,item090,item091,item092,item093,item094,item095,item096,time4_1,time4_2,time4_3,time4_4,scenario5,item097,item098,item099,item100,item101,item102,item103,item104,item109,item110,item111,item112,item113,item114,item115,item116,item117,item118,item119,item120,time5_1,time5_2,time5_3,time5_4,scenario6,item121,item122,item123,item124,item125,item126,item127,item128,item133,item134,item135,item136,item137,item138,item139,item140,item141,item142,item143,item144,time6_1,time6_2,time6_3,time6_4,demo,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_11,DO-BL-Scenario1,DO-BL-Scenario2,DO-BL-Scenario3,DO-BL-Scenario4,DO-BL-Scenario5,DO-BL-Scenario6,LocationLatitude,LocationLongitude,LocationAccuracy
R_2WvSrOFMqfgO5Ax,Default Response Set,Anonymous,,,174.58.15.129,0,1/13/2017 10:31,1/13/2017 10:36,1,1,1,1,,,,,,,,,,15,,,,,,,,,,,48.499,48.499,49.822,1,1,,,,,,,,,,,,,,,,,15,,,,29.585,29.585,35.941,1,1,,,,,,,,,,,,,,,,,,,,15,29.881,29.881,33.564,1,1,,,,,,,,,,,,,,19,,,,,,,32.653,32.653,34.444,1,1,,,,,,,,,,,,,,,,,,16,,,30.865,30.865,43.496,1,1,,15,,,,,,,,,,,,,,,,,,,37.454,37.454,40.131,1,,62,2,5,,3,8,Scenario 5|Scenario 2|Scenario 4|Scenario 1|Scenario 6|Scenario 3,scenario1|item014|time1,scenario2|item045|time2,scenario3|item072|time3,scenario4|item090|time4,scenario5|item118|time5,scenario6|item122|time6,27.32550049,-82.4733963,-1
R_4ZsD4fuFFya4dxv,Default Response Set,Anonymous,,,68.110.212.184,0,1/13/2017 10:23,1/13/2017 10:36,1,1,1,1,,,,,,,,,,15,,,,,,,,,,,0,0,6.366,0,1,,,,,,15,,,,,,,,,,,,,,,0,0,9.261,0,1,,,,,,,,,,,,,,,,,,15,,,0,0,9.203,0,1,,,,,,,,,,,,,,,,,,,,15,674.949,674.949,682.314,1,1,,,,,,,,,,15,,,,,,,,,,,0,0,3.877,0,1,,,,,,,,,,15,,,,,,,,,,,0,0,4.12,0,,26,1,5,,3,8,Scenario 4|Scenario 6|Scenario 1|Scenario 3|Scenario 5|Scenario 2,scenario1|item014|time1,scenario2|item030|time2,scenario3|item070|time3,scenario4|item096|time4,scenario5|item110|time5,scenario6|item134|time6,37.2519989,-79.97720337,-1
R_xeVIyBGiwBmrybT,Default Response Set,Anonymous,,,173.175.6.144,0,1/13/2017 10:27,1/13/2017 10:36,1,1,1,1,,,,,,,,15,,,,,,,,,,,,,31.587,33.097,34.348,3,1,,,,,,,,,,,,,,,,,15,,,,136.713,138.182,139.413,2,1,,,,,,,15,,,,,,,,,,,,,,68.349,69.164,71.062,2,1,,,,,,,,16,,,,,,,,,,,,,26.434,27.493,28.638,2,1,,,,,,,,15,,,,,,,,,,,,,205.255,206.399,207.65,2,1,,,,,,16,,,,,,,,,,,,,,,42.27,45.713,46.551,4,,24,2,5,,4,8,Scenario 2|Scenario 4|Scenario 5|Scenario 1|Scenario 6|Scenario 3,scenario1|item008|time1,scenario2|item045|time2,scenario3|item055|time3,scenario4|item080|time4,scenario5|item104|time5,scenario6|item126|time6,31.00430298,-97.75430298,-1
R_2cbBihpDunmxaoh,Default Response Set,Anonymous,,,70.62.106.26,0,1/13/2017 10:25,1/13/2017 10:36,1,1,1,1,,24,,,,,,,,,,,,,,,,,,,25.235,25.235,28.22,1,1,,,,,,,,,,,,,,,,,,15,,,34.211,34.211,35.267,1,1,,,,,,,,,,,,,,,,,,,,15,28.103,28.103,29.72,1,1,,,,,,,,,,,,,,,,16,,,,,482.047,482.047,483.12,1,1,,,,,,,,,15,,,,,,,,,,,,27.518,29.446,30.516,2,1,,,,,,,,18,,,,,,,,,,,,,38.07,38.07,39.719,1,,33,2,1,,4,7,Scenario 1|Scenario 4|Scenario 3|Scenario 2|Scenario 6|Scenario 5,scenario1|item002|time1,scenario2|item046|time2,scenario3|item072|time3,scenario4|item092|time4,scenario5|item109|time5,scenario6|item128|time6,35.84300232,-78.63110352,-1
R_1irOPb9oD7K0iCZ,Default Response Set,Anonymous,,,108.219.212.132,0,1/13/2017 10:33,1/13/2017 10:36,1,1,1,1,,22,,,,,,,,,,,,,,,,,,,4.234,38.316,39.177,2,1,,,,,,,,,,,,,,,,,,,,15,22.481,22.481,23.799,1,1,,,,,,,,,,,,,,17,,,,,,,3.021,18.038,18.9,2,1,,,,,,,,,,,,,,,,19,,,,,2.491,24.555,25.399,2,1,,,,,,,15,,,,,,,,,,,,,,3.761,18.298,19.653,2,1,,,,,,,,,15,,,,,,,,,,,,4.778,18.355,19.249,2,,58,1,5,,5,9,Scenario 2|Scenario 4|Scenario 1|Scenario 6|Scenario 5|Scenario 3,scenario1|item002|time1,scenario2|item048|time2,scenario3|item066|time3,scenario4|item092|time4,scenario5|item103|time5,scenario6|item133|time6,34.17669678,-118.3105011,-1
R_3rZBE8AkfspbgEO,Default Response Set,Anonymous,,,97.32.75.12,0,1/13/2017 10:30,1/13/2017 10:36,1,1,1,1,,,,,,,,,,,,,15,,,,,,,,27.258,28.172,35.167,2,1,,,,15,,,,,,,,,,,,,,,,,22.867,22.867,26.161,1,1,,,,,,,,,,,,15,,,,,,,,,35.973,40.03,48.326,4,1,,,,,,15,,,,,,,,,,,,,,,9.398,45.376,52.398,4,1,,,,,,,,,,,,,15,,,,,,,,51.173,56.235,58.007,2,1,,,,15,,,,,,,,,,,,,,,,,29.614,31.919,55.735,4,,30,1,5,,5,8,Scenario 4|Scenario 3|Scenario 6|Scenario 2|Scenario 5|Scenario 1,scenario1|item017|time1,scenario2|item028|time2,scenario3|item064|time3,scenario4|item078|time4,scenario5|item113|time5,scenario6|item124|time6,37.75100708,-97.8219986,-1
R_QicfH8XCPmN7HnX,Default Response Set,Anonymous,,,50.196.90.250,0,1/13/2017 10:30,1/13/2017 10:36,1,1,1,1,,,,,,16,,,,,,,,,,,,,,,43.546,43.858,44.629,2,1,16,,,,,,,,,,,,,,,,,,,,31.673,116.105,116.873,4,1,,,,,,,,,,,,,,,,,,,18,,21.614,24.91,25.446,5,1,,,,,,,,17,,,,,,,,,,,,,21.362,21.362,22.251,1,1,,,,,,,,,,,,,,,,,18,,,,2.032,43.808,44.433,6,1,,,,,,,,,,15,,,,,,,,,,,29.719,30.463,31.385,3,,25,2,2,,3,8,Scenario 6|Scenario 3|Scenario 1|Scenario 5|Scenario 2|Scenario 4,scenario1|item006|time1,scenario2|item025|time2,scenario3|item071|time3,scenario4|item080|time4,scenario5|item117|time5,scenario6|item134|time6,25.81410217,-80.18720245,-1
R_2fwZDElCqO07fYN,Default Response Set,Anonymous,,,166.137.12.90,0,1/13/2017 10:32,1/13/2017 10:36,1,1,1,1,,,,,,,,,,,,,,19,,,,,,,7.449,25.984,27.297,9,1,,,,,,,,,,,,,,,15,,,,,,6.378,26.489,28.925,10,1,,,,,,,,15,,,,,,,,,,,,,7.851,21.661,23.507,10,1,,,,,,,,,,15,,,,,,,,,,,6.6,28.198,29.36,7,1,,19,,,,,,,,,,,,,,,,,,,11.584,35.006,36.199,12,1,,,,,,,,,,,,15,,,,,,,,,6.432,20.326,24.01,5,,51,2,5,,4,9,Scenario 4|Scenario 2|Scenario 5|Scenario 6|Scenario 1|Scenario 3,scenario1|item018|time1,scenario2|item043|time2,scenario3|item056|time3,scenario4|item086|time4,scenario5|item098|time5,scenario6|item136|time6,41.49949646,-81.69539642,-1
R_WqfKDsMuKHY2hC9,Default Response Set,Anonymous,,,73.198.67.155,0,1/13/2017 10:31,1/13/2017 10:36,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,26.789,27.313,29.502,2,1,,,,,,,,,,,,,,,,,,,,15,24.196,25.604,27.796,2,1,15,,,,,,,,,,,,,,,,,,,,26.009,26.603,27.992,2,1,,,,,,,,,,,,,,,,,,,,15,24.327,24.327,26.227,1,1,,,,,15,,,,,,,,,,,,,,,,32.472,32.472,33.951,1,1,,,,,,,,,15,,,,,,,,,,,,60.523,61.635,74.429,2,,41,2,5,,4,7,Scenario 6|Scenario 5|Scenario 2|Scenario 1|Scenario 4|Scenario 3,scenario1|item001|time1,scenario2|item048|time2,scenario3|item049|time3,scenario4|item096|time4,scenario5|item101|time5,scenario6|item133|time6,40.86689758,-74.8219986,-1
R_2uCLLe2gVNkRE0V,Default Response Set,Anonymous,,,174.68.64.61,0,1/13/2017 10:30,1/13/2017 10:36,1,1,1,1,,,,,,,,,,,,,,,,,,16,,,44.938,48.114,59.72,2,1,,,,,,,,,15,,,,,,,,,,,,27.679,27.679,29.092,1,1,,,,,,,,,,,,,,,,,,,16,,31.126,31.126,36.416,1,1,,,,,,,,,,,,,,,,,,,15,,33.604,33.604,42.128,1,1,,,,,,,,,,,,,17,,,,,,,,40.299,40.299,47.099,1,1,,,,,,,,,,,,,,,16,,,,,,33.677,33.677,42.144,1,,61,2,5,,5,9,Scenario 1|Scenario 4|Scenario 5|Scenario 3|Scenario 2|Scenario 6,scenario1|item022|time1,scenario2|item037|time2,scenario3|item071|time3,scenario4|item095|time4,scenario5|item113|time5,scenario6|item139|time6,32.6802063,-117.0474014,-1
R_2YgjuQWz192AFFS,Default Response Set,Anonymous,,,72.183.255.103,0,1/13/2017 10:32,1/13/2017 10:37,1,1,1,1,,,,,,,,,,,,,,,,,,,15,,1.228,62.061,63.238,2,1,,,16,,,,,,,,,,,,,,,,,,1.593,53.925,54.854,2,1,,,,,,,,,,,,,,,,,,,,16,4.842,4.842,8.993,1,1,,,,,,,,,,,,,,,,16,,,,,56.341,56.341,57.279,1,1,,,,,,,,,,,,15,,,,,,,,,1.156,20.845,21.685,3,1,16,,,,,,,,,,,,,,,,,,,,1.343,10.724,11.928,3,,26,2,2,,4,9,Scenario 1|Scenario 4|Scenario 2|Scenario 6|Scenario 5|Scenario 3,scenario1|item023|time1,scenario2|item027|time2,scenario3|item072|time3,scenario4|item092|time4,scenario5|item112|time5,scenario6|item121|time6,31.74349976,-106.2968979,-1
R_YRA31jF5dA1Cisx,Default Response Set,Anonymous,,,72.187.57.197,0,1/13/2017 10:32,1/13/2017 10:37,1,1,1,1,,,,,15,,,,,,,,,,,,,,,,30.394,31.618,32.847,2,1,,,,,,,,,,,,,,,,,,,,15,34.419,34.419,36.907,1,1,,,,,,,,,15,,,,,,,,,,,,30.1,30.1,31.185,1,1,,,,,,,,,,,,15,,,,,,,,,21.424,22.148,22.921,2,1,,,,,,15,,,,,,,,,,,,,,,30.37,30.37,31.276,1,1,,,,,16,,,,,,,,,,,,,,,,37.245,38.954,42.59,2,,29,2,5,,5,7,Scenario 6|Scenario 2|Scenario 3|Scenario 5|Scenario 1|Scenario 4,scenario1|item005|time1,scenario2|item048|time2,scenario3|item061|time3,scenario4|item088|time4,scenario5|item102|time5,scenario6|item125|time6,27.86610413,-82.32649994,-1
R_2OJYg2oAKIF7hnp,Default Response Set,Anonymous,,,68.1.157.115,0,1/13/2017 10:33,1/13/2017 10:37,1,1,1,1,,,,,,,,,,,15,,,,,,,,,,26.37,26.88,27.979,2,1,,,,,15,,,,,,,,,,,,,,,,24.627,24.627,25.934,1,1,,,,,,,,,,,,,15,,,,,,,,34.909,34.909,36.639,1,1,,,,,,,,,,,,15,,,,,,,,,19.228,20.144,20.575,2,1,,,,,,,,,,,,,,,,17,,,,,25.783,25.783,26.494,1,1,,,,,15,,,,,,,,,,,,,,,,25.005,25.005,25.923,1,,29,2,5,,4,5,Scenario 1|Scenario 2|Scenario 4|Scenario 6|Scenario 3|Scenario 5,scenario1|item015|time1,scenario2|item029|time2,scenario3|item065|time3,scenario4|item088|time4,scenario5|item116|time5,scenario6|item125|time6,32.54179382,-83.59020233,-1
R_3Emvt6WzEUH0eUt,Default Response Set,Anonymous,,,96.29.161.191,0,1/13/2017 10:33,1/13/2017 10:37,1,1,1,1,,,,,,,15,,,,,,,,,,,,,,2.056,22.969,24.049,3,1,,16,,,,,,,,,,,,,,,,,,,2.599,23.086,24.225,3,1,,,,,,,,,15,,,,,,,,,,,,20.401,22.115,23.217,2,1,,,,,,,,,,,,,,,,,15,,,,25.4,31.968,33.136,2,1,,,,,,,,,,,,,,,16,,,,,,2.331,26.383,27.574,3,1,,,,,,15,,,,,,,,,,,,,,,2.409,21.63,23.321,3,,35,2,5,,4,9,Scenario 4|Scenario 5|Scenario 1|Scenario 6|Scenario 2|Scenario 3,scenario1|item007|time1,scenario2|item026|time2,scenario3|item061|time3,scenario4|item093|time4,scenario5|item115|time5,scenario6|item126|time6,37.98410034,-84.561203,-1
R_3EA80Ip98Fuq30S,Default Response Set,Anonymous,,,168.20.210.84,0,1/13/2017 10:33,1/13/2017 10:37,1,1,1,1,,,,,,,,,15,,,,,,,,,,,,21.309,22.657,23.578,3,1,,,,,,,19,,,,,,,,,,,,,,28.291,29.049,29.777,3,1,18,,,,,,,,,,,,,,,,,,,,41.047,42.64,43.69,3,1,16,,,,,,,,,,,,,,,,,,,,34.246,35.699,36.361,4,1,,,,,,,,,,,,,,,,,,,19,,33.11,35.213,36.244,5,1,,,,16,,,,,,,,,,,,,,,,,3.939,3.939,6.517,1,,25,1,5,,6,4,Scenario 3|Scenario 5|Scenario 4|Scenario 2|Scenario 1|Scenario 6,scenario1|item013|time1,scenario2|item031|time2,scenario3|item049|time3,scenario4|item073|time4,scenario5|item119|time5,scenario6|item124|time6,32.04440308,-81.04879761,-1
R_3D2cyGyFuDS8pkC,Default Response Set,Anonymous,,,68.97.4.6,0,1/13/2017 10:26,1/13/2017 10:37,1,1,1,1,,,,,,,,,,,,,,,,,16,,,,10.723,262.061,276.593,2,1,,,,,,,,,,,,,18,,,,,,,,114.743,134.35,135.296,2,1,,,15,,,,,,,,,,,,,,,,,,13.064,40.281,41.855,9,1,,,,,,,,,,,,,18,,,,,,,,89.437,93.685,94.713,2,1,,,,,,,,16,,,,,,,,,,,,,22.686,22.946,26.063,2,1,,,,,,,,,,,,,,,18,,,,,,54.343,55.111,55.858,3,,23,2,5,,4,8,Scenario 1|Scenario 6|Scenario 2|Scenario 3|Scenario 5|Scenario 4,scenario1|item021|time1,scenario2|item041|time2,scenario3|item051|time3,scenario4|item089|time4,scenario5|item104|time5,scenario6|item139|time6,35.22219849,-97.51260376,-1
R_3jTdC7DrFxhvmEs,Default Response Set,Anonymous,,,73.130.53.192,0,1/13/2017 10:31,1/13/2017 10:37,1,1,1,1,,,,,,,,,,,,,,18,,,,,,,5.924,77.982,78.968,27,1,,,,,,17,,,,,,,,,,,,,,,5.04,23.867,29.201,10,1,,17,,,,,,,,,,,,,,,,,,,8.59,35.886,36.649,13,1,,,,,,,,,,,,,,,,,,,,19,1.983,59.381,60.301,16,1,,,,,16,,,,,,,,,,,,,,,,1.64,34.619,43.749,12,1,,,,,,,,,,,,16,,,,,,,,,6.49,79.805,80.449,18,,25,1,5,,4,8,Scenario 1|Scenario 3|Scenario 2|Scenario 6|Scenario 5|Scenario 4,scenario1|item018|time1,scenario2|item030|time2,scenario3|item050|time3,scenario4|item096|time4,scenario5|item101|time5,scenario6|item136|time6,40.01119995,-76.25140381,-1
R_2E5LsV887FaZPyW,Default Response Set,Anonymous,,,192.67.88.5,0,1/13/2017 10:31,1/13/2017 10:37,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,138.46,138.46,139.486,1,1,,,,,,,,,,,,15,,,,,,,,,32.273,32.273,33.047,1,1,,,,,,,,,,,,15,,,,,,,,,29.6,30.86,31.698,2,1,,,,,,,,,,,,,,,,,,16,,,52.842,52.842,54.002,1,1,,,,,,,,,,,,,,,,,15,,,,22.334,24.759,25.773,2,1,,,17,,,,,,,,,,,,,,,,,,26.891,26.891,27.863,1,,29,2,5,,4,5,Scenario 1|Scenario 2|Scenario 4|Scenario 6|Scenario 5|Scenario 3,scenario1|item001|time1,scenario2|item040|time2,scenario3|item064|time3,scenario4|item094|time4,scenario5|item117|time5,scenario6|item123|time6,31.14509583,-99.34780121,-1
R_6FfTb7oi0NoQ0HD,Default Response Set,Anonymous,,,216.57.171.1,0,1/13/2017 10:31,1/13/2017 10:37,1,1,1,1,,,,,,,15,,,,,,,,,,,,,,39.718,39.718,51.618,1,1,,,,,,,,,,,,,,15,,,,,,,34.27,34.27,40.76,1,1,,,,,,,,,,,18,,,,,,,,,,47.316,57.738,61.887,2,1,,,,,,,,,,,,,,16,,,,,,,33.848,33.848,47.423,1,1,15,,,,,,,,,,,,,,,,,,,,51.659,51.659,65.351,1,1,,,,,,,,,,15,,,,,,,,,,,31.248,31.248,37.1,1,,60,2,5,,4,6,Scenario 5|Scenario 3|Scenario 1|Scenario 4|Scenario 6|Scenario 2,scenario1|item007|time1,scenario2|item042|time2,scenario3|item063|time3,scenario4|item090|time4,scenario5|item097|time5,scenario6|item134|time6,43.60560608,-116.5415039,-1
R_2dMjURWxEosTwZL,Default Response Set,Anonymous,,,47.20.126.174,0,1/13/2017 10:25,1/13/2017 10:37,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,16.114,74.516,75.984,3,1,,,,,,18,,,,,,,,,,,,,,,26.794,26.794,30.573,1,1,,,,,,,,,,,,,,19,,,,,,,29.715,29.715,30.924,1,1,,,,,15,,,,,,,,,,,,,,,,64.216,65.728,66.836,2,1,,,,,,,,,,,16,,,,,,,,,,28.95,28.95,30.551,1,1,,,16,,,,,,,,,,,,,,,,,,7.921,58.217,60.57,2,,35,1,6,,2,7,Scenario 6|Scenario 3|Scenario 5|Scenario 2|Scenario 1|Scenario 4,scenario1|item019|time1,scenario2|item030|time2,scenario3|item066|time3,scenario4|item077|time4,scenario5|item111|time5,scenario6|item123|time6,40.64489746,-73.95829773,-1
R_1Nlkp6Fg00KT7zK,Default Response Set,Anonymous,,,96.57.65.98,0,1/13/2017 10:32,1/13/2017 10:37,1,1,1,1,,,,,15,,,,,,,,,,,,,,,,20.808,20.808,21.908,1,1,,,,15,,,,,,,,,,,,,,,,,56.538,56.538,58.338,1,1,,,,,,,,,,,,,,15,,,,,,,41.033,41.033,41.898,1,1,,,,,,,,,15,,,,,,,,,,,,57.956,57.956,59.324,1,1,,,,,15,,,,,,,,,,,,,,,,17.625,17.625,18.709,1,1,,,,,,,,,,,,,,,,15,,,,,50.833,50.833,51.877,1,,35,1,5,,4,5,Scenario 2|Scenario 4|Scenario 6|Scenario 3|Scenario 5|Scenario 1,scenario1|item005|time1,scenario2|item028|time2,scenario3|item066|time3,scenario4|item085|time4,scenario5|item101|time5,scenario6|item140|time6,40.81559753,-73.11810303,-1
R_bww7Go8Dp1QkhQR,Default Response Set,Anonymous,,,199.244.48.173,0,1/13/2017 10:22,1/13/2017 10:37,1,1,1,1,,,,19,,,,,,,,,,,,,,,,,133.989,133.989,136.155,1,1,,,,,,,,,,,,,,,,,,,16,,22.287,22.287,33.421,1,1,,,,,,,,,15,,,,,,,,,,,,311.96,311.96,315.596,1,1,,,,,16,,,,,,,,,,,,,,,,125.618,126.707,128.665,2,1,18,,,,,,,,,,,,,,,,,,,,65.151,65.151,66.019,1,1,,18,,,,,,,,,,,,,,,,,,,208.67,208.67,210.886,1,,33,2,5,,5,7,Scenario 3|Scenario 1|Scenario 4|Scenario 6|Scenario 2|Scenario 5,scenario1|item004|time1,scenario2|item047|time2,scenario3|item061|time3,scenario4|item077|time4,scenario5|item097|time5,scenario6|item122|time6,40.75280762,-73.97250366,-1
R_yJc8y7orZs7rN2V,Default Response Set,Anonymous,,,73.141.79.129,0,1/13/2017 10:34,1/13/2017 10:37,1,1,1,1,,,,,,,,,,,,,,,,,,16,,,110.287,110.287,110.885,1,1,,,,18,,,,,,,,,,,,,,,,,11.417,11.417,12.159,1,1,,,,,,,16,,,,,,,,,,,,,,9.922,9.922,11.075,1,1,,,,,,15,,,,,,,,,,,,,,,18.811,18.811,20.179,1,1,,,,,,,,,,,,,,,,,,,,15,9.76,9.76,10.877,1,1,,,,,,,18,,,,,,,,,,,,,,11.424,11.424,11.825,1,,26,2,5,,5,8,Scenario 1|Scenario 6|Scenario 2|Scenario 4|Scenario 5|Scenario 3,scenario1|item022|time1,scenario2|item028|time2,scenario3|item055|time3,scenario4|item078|time4,scenario5|item120|time5,scenario6|item127|time6,39.93589783,-75.15339661,-1
R_cITRw4uvYiZ1c5n,Default Response Set,Anonymous,,,63.228.112.183,0,1/13/2017 10:29,1/13/2017 10:37,1,1,1,1,,,,,,,15,,,,,,,,,,,,,,22.198,22.842,23.921,2,1,15,,,,,,,,,,,,,,,,,,,,16.371,29.122,30.052,6,1,,,,,,,,,,,,,,,,16,,,,,66.884,67.454,68.568,2,1,,,,,,,,,16,,,,,,,,,,,,16.824,19.543,21.515,3,1,,,,,,,,,,,,,,,,,,,,15,27.34,27.34,28.843,1,1,,,,,,,,,,,,,16,,,,,,,,29.451,30.208,32.099,2,,26,2,5,,5,6,Scenario 3|Scenario 5|Scenario 2|Scenario 1|Scenario 4|Scenario 6,scenario1|item007|time1,scenario2|item025|time2,scenario3|item068|time3,scenario4|item085|time4,scenario5|item120|time5,scenario6|item137|time6,47.26080322,-122.510498,-1
R_2fkxafj2ToyZp1V,Default Response Set,Anonymous,,,75.132.108.44,0,1/13/2017 10:21,1/13/2017 10:37,1,1,1,1,,,,,,,15,,,,,,,,,,,,,,4.766,45.277,46.337,3,1,,,,,,,,,,,,,,,,,,15,,,39.627,39.627,40.617,1,1,,16,,,,,,,,,,,,,,,,,,,412.13,415.179,416.248,3,1,19,,,,,,,,,,,,,,,,,,,,315.059,315.059,315.895,1,1,,,,,,,,,,,,15,,,,,,,,,33.056,33.056,33.933,1,1,,,,,,,,,,,,,,,,,,,,15,102.109,102.742,103.715,2,,37,1,5,,5,6,Scenario 1|Scenario 2|Scenario 5|Scenario 6|Scenario 4|Scenario 3,scenario1|item007|time1,scenario2|item046|time2,scenario3|item050|time3,scenario4|item073|time4,scenario5|item112|time5,scenario6|item144|time6,38.52000427,-89.98400116,-1
R_3fHx5K7lmlnCugd,Default Response Set,Anonymous,,,107.9.23.140,0,1/13/2017 10:34,1/13/2017 10:38,1,1,1,1,,,,,,,,,,,,,,,,,15,,,,30.247,30.247,31.82,1,1,,,,,,,,,,15,,,,,,,,,,,26.442,26.442,27.803,1,1,,,,,,,,,,,,15,,,,,,,,,30.296,30.296,31.646,1,1,,,,,,,,,,,,15,,,,,,,,,25.825,25.825,27.067,1,1,,,,,,,,16,,,,,,,,,,,,,24.406,24.406,25.653,1,1,,,,,,,,,,,,,,,,,,,,16,28.53,28.53,30.241,1,,66,1,5,,7,3,Scenario 6|Scenario 3|Scenario 1|Scenario 4|Scenario 5|Scenario 2,scenario1|item021|time1,scenario2|item038|time2,scenario3|item064|time3,scenario4|item088|time4,scenario5|item104|time5,scenario6|item144|time6,39.42849731,-84.6486969,-1
R_2f73iSUSLxRc3XU,Default Response Set,Anonymous,,,12.150.181.20,0,1/13/2017 10:29,1/13/2017 10:38,1,1,1,1,,,,,,,,15,,,,,,,,,,,,,8.702,45.657,46.289,3,1,,,,,,,,18,,,,,,,,,,,,,34.155,34.155,36.107,1,1,,,,,,16,,,,,,,,,,,,,,,2.699,47.03,48.856,6,1,18,,,,,,,,,,,,,,,,,,,,43.875,43.875,45.023,1,1,,,,,,15,,,,,,,,,,,,,,,20.997,189.107,190.102,3,1,,15,,,,,,,,,,,,,,,,,,,29.431,60.912,61.92,3,,43,1,5,,3,9,Scenario 3|Scenario 6|Scenario 5|Scenario 4|Scenario 1|Scenario 2,scenario1|item008|time1,scenario2|item032|time2,scenario3|item054|time3,scenario4|item073|time4,scenario5|item102|time5,scenario6|item122|time6,40.71110535,-73.94689941,-1
R_2qk0vkPTluIsAJz,Default Response Set,Anonymous,,,67.197.237.65,0,1/13/2017 10:33,1/13/2017 10:38,1,1,1,1,,,,,,,,,,,,,,16,,,,,,,27.26,28.641,29.143,2,1,,,,,,,,,,,,,,,,,,16,,,42.811,42.811,44.287,1,1,,,,16,,,,,,,,,,,,,,,,,37.136,37.136,38.392,1,1,,,,,,,,16,,,,,,,,,,,,,45.536,52.567,53.587,3,1,,,,16,,,,,,,,,,,,,,,,,31.362,31.362,32.382,1,1,,,,,,16,,,,,,,,,,,,,,,33.689,33.689,35.094,1,,36,2,5,,5,7,Scenario 4|Scenario 3|Scenario 5|Scenario 6|Scenario 2|Scenario 1,scenario1|item018|time1,scenario2|item046|time2,scenario3|item052|time3,scenario4|item080|time4,scenario5|item100|time5,scenario6|item126|time6,35.07400513,-81.21289825,-1
R_8qRLchDWSItsGUF,Default Response Set,Anonymous,,,24.159.155.130,0,1/13/2017 10:33,1/13/2017 10:38,1,1,1,1,,,,,,,,,16,,,,,,,,,,,,2.684,23.536,25.244,3,1,,,,,,,,,15,,,,,,,,,,,,3.201,28.74,35.202,4,1,,,,,18,,,,,,,,,,,,,,,,2.972,31.551,40.694,3,1,,,,,16,,,,,,,,,,,,,,,,2.622,30.062,33.406,3,1,,,,,,,,,,,,,,,,,,17,,,2.861,48.435,58.104,4,1,,,,,,,,,,,,,,,,,16,,,,2.289,24.947,35.154,4,,36,2,5,,5,8,Scenario 6|Scenario 3|Scenario 2|Scenario 4|Scenario 1|Scenario 5,scenario1|item013|time1,scenario2|item037|time2,scenario3|item053|time3,scenario4|item077|time4,scenario5|item118|time5,scenario6|item141|time6,36.22219849,-83.32369995,-1
R_RqTiQCFgbOUeYV3,Default Response Set,Anonymous,,,73.104.15.177,0,1/13/2017 10:32,1/13/2017 10:38,1,1,1,1,,,,,,,,,,,,,,,,,,,16,,40.026,40.026,41.797,1,1,,,,,,,,,,,,,16,,,,,,,,44.752,44.752,46.436,1,1,,,,,,17,,,,,,,,,,,,,,,45.381,45.381,47.406,1,1,,,,,,15,,,,,,,,,,,,,,,39.018,40.74,43.846,2,1,,,,,,15,,,,,,,,,,,,,,,41.287,41.287,44.911,1,1,,,,,,,,,,,,,,,,,,16,,,39.321,39.321,40.541,1,,30,2,1,,4,7,Scenario 4|Scenario 5|Scenario 3|Scenario 6|Scenario 2|Scenario 1,scenario1|item023|time1,scenario2|item041|time2,scenario3|item054|time3,scenario4|item078|time4,scenario5|item102|time5,scenario6|item142|time6,30.17959595,-81.51820374,-1
R_3HCCebgVeS308Ym,Default Response Set,Anonymous,,,107.152.104.162,0,1/13/2017 10:11,1/13/2017 10:38,1,1,1,1,,,,,,,,,,,,,16,,,,,,,,14.196,17.336,18.164,4,1,,,,,,,,,,16,,,,,,,,,,,28.23,31.545,40.525,4,1,,,,,,15,,,,,,,,,,,,,,,2.059,672.046,672.734,4,1,,,,,,,,,,16,,,,,,,,,,,21.94,21.94,26.648,1,1,,18,,,,,,,,,,,,,,,,,,,57.983,57.983,62.015,1,1,,,,,,,,,,,,,,18,,,,,,,35.582,36.148,42.139,2,,27,1,3,,8,5,Scenario 3|Scenario 2|Scenario 4|Scenario 6|Scenario 5|Scenario 1,scenario1|item017|time1,scenario2|item038|time2,scenario3|item054|time3,scenario4|item086|time4,scenario5|item098|time5,scenario6|item138|time6,40.73280334,-74.07550049,-1
